Full_Address,Address_Lat,Address_Lng
"15800 Camino San Bernardo, San Diego, CA 92127, USA",33.0143627,-117.126151
"6200 Alvarado Rd, San Diego, CA 92120, USA",32.7790359,-117.064544
"1900 Grand Ave, San Diego, CA 92109, USA",32.7991671,-117.2347736
"5500 Kearny Villa Rd, San Diego, CA 92123, USA",32.8349905,-117.1383739
"10800 Gerana St, San Diego, CA 92129, USA",32.9752152,-117.0953889
"3600 Market St, San Diego, CA 92102, USA",32.7115894,-117.1156401
"8800 Rio San Diego Dr, San Diego, CA 92108, USA",32.7760068,-117.1399469
"7700 Starling Dr, San Diego, CA 92123, USA",32.7926593,-117.1563583
"5100 Convoy St, San Diego, CA 92111, USA",32.8345304,-117.1528753
"2100 Bacon St, San Diego, CA 92107, USA",32.7502277,-117.2481686
"3200 University Ave, San Diego, CA 92104, USA",32.748638,-117.1249733
"3900 Wabash Ave, San Diego, CA 92104, USA",32.7491172,-117.1208639
"3900 33rd St, San Diego, CA 92104, USA",32.7487916,-117.1220274
"1700 Lonja Way, San Diego, CA 92173, USA",32.5641909,-117.06602
"500 F St, San Diego, CA 92101, USA",32.713732,-117.160023
"4300 College Ave, San Diego, CA 92115, USA",32.755494,-117.0660569
"4400 Imperial Ave, San Diego, CA 92113, USA",32.7041733,-117.1006312
"400 Euclid Ave, San Diego, CA 92114, USA",32.7091662,-117.0850959
"400 Dennery Rd, San Diego, CA 92154, USA",32.5884997,-117.0290316
"4600 Soledad Mountain Rd, San Diego, CA 92109, USA",32.8050149,-117.2239452
"12300 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9871368,-117.0756713
"8600 Villa La Jolla Dr, La Jolla, CA 92037, USA",32.8648151,-117.2351865
"7800 Armour St, San Diego, CA 92111, USA",32.8199809,-117.1549836
"San Diego, CA, USA",32.715738,-117.1610838
"8800 Nottingham Pl, La Jolla, CA 92037, USA",32.8657544,-117.2412859
"3800 Valley Centre Dr, San Diego, CA 92130, USA",32.937789,-117.2333244
"4600 Collwood Blvd, San Diego, CA 92115, USA",32.7607264,-117.0816462
"200 Market St, San Diego, CA 92101, USA",32.7116698,-117.1626657
"5500 Adelaide Ave, San Diego, CA 92115, USA",32.7575022,-117.0761389
"2000 Vesta St, San Diego, CA 92113, USA",32.6863217,-117.114565
"Education Center, 4100 Normal St, San Diego, CA 92103, USA",32.7542465,-117.1481331
"3600 Witherby St, San Diego, CA 92110, USA",32.7450933,-117.1930947
"3878 Dalbergia Ct, San Diego, CA 92113, USA",32.68341,-117.110781
"4100 Marlborough Ave, San Diego, CA 92105, USA",32.7514716,-117.1056855
"800 Garnet Ave, San Diego, CA 92109, USA",32.79686390000001,-117.2552963
"4000 Palm Ave, San Diego, CA 92154, USA",32.5840117,-117.0478711
"10700 Westview Pkwy, San Diego, CA 92126, USA",32.9150435,-117.1205904
"4500 Market St, San Diego, CA 92102, USA",32.7115059,-117.0978466
"700 University Ave, San Diego, CA 92103, USA",32.7483671,-117.1583865
"8000 Genesee Ave, San Diego, CA 92122, USA",32.8639974,-117.212615
"7800 Prospect Pl, La Jolla, CA 92037, USA",32.8471926,-117.2673828
"3500 University Ave, San Diego, CA 92104, USA",32.7498916,-117.11826
"2000 Garnet Ave, San Diego, CA 92109, USA",32.801394,-117.2335118
"4300 Boston Ave, San Diego, CA 92113, USA",32.6932138,-117.1023642
"1800 Saturn Blvd, San Diego, CA 92154, USA",32.564212,-117.0927776
"800 Grand Ave, San Diego, CA 92109, USA",32.7949328,-117.2548431
"7500 Girard Ave, La Jolla, CA 92037, USA",32.8405665,-117.2728514
"2400 Murray Ridge Rd, San Diego, CA 92123, USA",32.7888103,-117.144823
"4900 Shawline St, San Diego, CA 92111, USA",32.8304017,-117.1638067
"4900 Magnus Way, San Diego, CA 92113, USA",32.6920033,-117.0895364
"3100 Mission Blvd, San Diego, CA 92109, USA",32.7702375,-117.2510005
"1300 G St, San Diego, CA 92101, USA",32.7126043,-117.1528227
"900010282 Mission Gorge Rd, Santee, CA 92071, USA",32.8385573,-116.9737
"4900 Elm St, San Diego, CA 92102, USA",32.7230169,-117.0897345
"1100 46th St, San Diego, CA 92102, USA",32.7167826,-117.0956859
"11800 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9810853,-117.0790002
"8400 Miramar Rd, San Diego, CA 92126, USA",32.8919843,-117.1412883
"2300 Ulric St, San Diego, CA 92111, USA",32.7856091,-117.1688728
"400 W San Ysidro Blvd, San Diego, CA 92173, USA",32.55489,-117.0518725
"1500 Garnet Ave, San Diego, CA 92109, USA",32.7996027,-117.2427579
"Heritage County Park, 2454 Heritage Park Row, San Diego, CA 92110, USA",32.7537694,-117.1931889
"3400 Clairemont Dr, San Diego, CA 92117, USA",32.8028236,-117.1983385
"8600 Balboa Ave, San Diego, CA 92123, USA",32.8214094,-117.1433167
"3500 Nobel Dr, San Diego, CA 92122, USA",32.8684609,-117.2268644
"3300 Nobel Dr, La Jolla, CA 92037, USA",32.8680192,-117.231296
"Torrey Pines Rd, San Diego, CA 92037, USA",32.8505015,-117.2550034
"2100 Imperial Ave, San Diego, CA 92102, USA",32.7062866,-117.1448991
"11900 Carmel Mountain Rd, San Diego, CA 92128, USA",32.9820774,-117.0774241
"3300 Landis St, San Diego, CA 92104, USA",32.7455987,-117.1228683
"1600 Camino Del Rio N, San Diego, CA 92108, USA",32.7671158,-117.1488738
"Paradise Valley Rd, San Diego, CA, USA",32.6912103,-117.0399716
"4300 Convoy St, San Diego, CA 92111, USA",32.8188727,-117.1549555
"300 Washington St, San Diego, CA 92103, USA",32.7499705,-117.1627768
"8200 Jamacha Rd, San Diego, CA 92114, USA",32.7164111,-117.0294955
"2500 Chatsworth Blvd, San Diego, CA 92106, USA",32.7417193,-117.2238379
"9200 Capricorn Way, San Diego, CA 92126, USA",32.9245948,-117.1262493
"1300 S 43rd St, San Diego, CA 92113, USA",32.6931933,-117.1024527
"655 Sixth Ave #413, San Diego, CA 92101, USA",32.712074,-117.158949
"1500 Market St, San Diego, CA 92101, USA",32.7115283,-117.1503606
"2900 Sunset Cliffs Blvd, San Diego, CA 92107, USA",32.7543192,-117.2368453
"4700 Fairmount Ave, San Diego, CA 92116, USA",32.7646198,-117.0969864
"5400 Via Aquario, San Diego, CA 92111, USA",32.800691,-117.1867266
"19th St, San Diego, CA, USA",32.7115416,-117.1467184
"11100 Rancho Carmel Dr, San Diego, CA 92128, USA",32.9790368,-117.0820445
"4500 Ingraham St, San Diego, CA 92109, USA",32.7998489,-117.2410275
"3000 El Cajon Blvd, San Diego, CA 92104, USA",32.7554061,-117.1301928
"2100 Imperial Ave, San Diego, CA 92102, USA",32.7062866,-117.1448991
"1000 Fiesta Island Rd, San Diego, CA 92109, USA",32.7801728,-117.2220018
"100 Grape Street, San Diego, CA 92101, USA",32.7261416,-117.1638891
"13500 Paseo Cardiel, San Diego, CA 92129, USA",32.9608398,-117.1135627
"1300 Garnet Ave, San Diego, CA 92109, USA",32.7986473,-117.2462766
"2500 Congress St, San Diego, CA 92110, USA",32.7519671,-117.1955851
"1400 Sunset Cliffs Blvd, San Diego, CA 92107, USA",32.7363049,-117.2548632
"2800 Grand Ave, San Diego, CA 92109, USA",32.8024578,-117.2178064
"San Diego, CA, USA",32.715738,-117.1610838
"10000 Genesee Ave, La Jolla, CA 92037, USA",32.88674080000001,-117.2259166
"3200 Ingraham St, San Diego, CA 92109, USA",32.7777541,-117.2358026
"7400 Lisbon St, San Diego, CA 92114, USA",32.712096,-117.0398592
"7400 Lisbon St, San Diego, CA 92114, USA",32.712096,-117.0398592
"5200 Logan Ave, San Diego, CA 92114, USA",32.6967578,-117.0849069
"1500 Euclid Ave, San Diego, CA 92102, USA",32.7207656,-117.0849563
"400 Robinson Ave, San Diego, CA 92103, USA",32.7469519,-117.1616127
"4400 Ladera St, San Diego, CA 92107, USA",32.7192218,-117.2545152
"University Ave, San Diego, CA, USA",32.7495402,-117.0896039
"8500 La Jolla Shores Dr, La Jolla, CA 92037, USA",32.8615289,-117.2534071
"900 Tenth Ave, San Diego, CA 92101, USA",32.7147119,-117.1556031
"500 Denby St, San Diego, CA 92102, USA",32.7105636,-117.1030319
"5800 Mira Mesa Blvd, San Diego, CA 92121, USA",32.89516510000001,-117.1950694
"9900 Camino Ruiz, San Diego, CA 92126, USA",32.8990181,-117.1414506
"1900 Palm Ave, San Diego, CA 92154, USA",32.5839055,-117.0912115
"3300 Beyer Blvd, San Diego, CA 92173, USA",32.5670373,-117.06241
"16600 Pomerado Rd, San Diego, CA 92128, USA",33.0145128,-117.0585506
"7400 Princess View Dr, San Diego, CA 92120, USA",32.8050652,-117.0793931
"Gill Village Way, San Diego, CA 92108, USA",32.7747826,-117.1469119
"1300 Kenalan Dr, San Diego, CA 92154, USA",32.5730815,-117.0488396
"3900 Adams Ave, San Diego, CA 92116, USA",32.7632885,-117.1109642
"7000 Friars Rd, San Diego, CA 92108, USA",32.7693892,-117.1701881
"4800 Tecolote Rd, San Diego, CA 92110, USA",32.7763064,-117.1980441
"4100 Normal St, San Diego, CA 92103, USA",32.754244,-117.1481366
"3300 32nd St, San Diego, CA 92104, USA",32.7392685,-117.1250346
"12600 Sabre Springs Pkwy, San Diego, CA 92128, USA",32.9470817,-117.0959413
"1300 S 43rd St, San Diego, CA 92113, USA",32.6931933,-117.1024527
"4500 Illinois St, San Diego, CA 92116, USA",32.7591752,-117.1280102
"1800 University Ave, San Diego, CA 92103, USA",32.7484173,-117.1462353
"4500 Clairemont Mesa Blvd, San Diego, CA 92117, USA",32.8345441,-117.1947399
"600 Catalina Blvd, San Diego, CA 92106, USA",32.7160042,-117.2476287
"4900 Federal Blvd, San Diego, CA 92102, USA",32.7214368,-117.0897817
"4300 Morrell St, San Diego, CA 92109, USA",32.7985006,-117.2326295
"7900 San Felipe St, San Diego, CA 92114, USA",32.7070888,-117.0321231
"500 Olivewood Terrace, San Diego, CA 92113, USA",32.7012482,-117.1155783
"7100 Tuther Way, San Diego, CA 92114, USA",32.7038162,-117.045115
"4100 Poplar St, San Diego, CA 92105, USA",32.733695,-117.107009
"800 14th St, San Diego, CA 92101, USA",32.7136722,-117.1519604
"2900 N Harbor Dr, San Diego, CA 92101, USA",32.7286612,-117.1848323
"1700 Camino Del Rio N, San Diego, CA 92108, USA",32.7674754,-117.1471721
"1400 Broadway, San Diego, CA 92101, USA",32.7159732,-117.151728
"2800 El Cajon Blvd, San Diego, CA 92104, USA",32.7557608,-117.1334734
"4600 39th St, San Diego, CA 92116, USA",32.7622943,-117.1111601
"6700 Skyline Dr, San Diego, CA 92114, USA",32.70128,-117.0546607
"6200 E Lake Dr, San Diego, CA 92119, USA",32.7926908,-117.0067763
"4500 Fanuel St, San Diego, CA 92109, USA",32.79857380000001,-117.2463624
"5700 Fairmount Ave, San Diego, CA 92108, USA",32.7802641,-117.1016313
"3500 Del Mar Heights Rd, San Diego, CA 92130, USA",32.9547404,-117.2319313
"39th St, San Diego, CA, USA",32.739926,-117.1107517
"4100 Orange Ave, San Diego, CA 92105, USA",32.7534381,-117.1070747
"7600 Friars Rd, San Diego, CA 92108, USA",32.7728199,-117.157371
"5400 Santa Margarita St, San Diego, CA 92114, USA",32.7059033,-117.0783834
"4100 30th St, San Diego, CA 92104, USA",32.752214,-117.130173
"3100 F St, San Diego, CA 92102, USA",32.7137903,-117.1274318
"6100 Mission Gorge Rd, San Diego, CA 92120, USA",32.7850022,-117.0977572
"600 Merlin Dr, San Diego, CA 92114, USA",32.7112479,-117.0710518
"11600 Rancho Carmel Dr, San Diego, CA 92128, USA",32.9865243,-117.0818909
"5900 Linda Vista Rd, San Diego, CA 92110, USA",32.7703296,-117.1883006
"700 Jewell Dr, San Diego, CA 92113, USA",32.69914660000001,-117.1156742
"600 Robinson Ave, San Diego, CA 92103, USA",32.7470652,-117.1594338
"7700 Balboa Ave, San Diego, CA 92111, USA",32.8218241,-117.1586937
"2300 Midway Dr, San Diego, CA 92110, USA",32.7453485,-117.1983828
"1100 Turquoise St, San Diego, CA 92109, USA",32.8098215,-117.2536713
"3300 Adams Ave, San Diego, CA 92116, USA",32.7633761,-117.122871
"3600 Main St, San Diego, CA 92113, USA",32.6867165,-117.1167548
"1600 Camino Del Rio N, San Diego, CA 92108, USA",32.7671158,-117.1488738
"4800 Orange Ave, San Diego, CA 92115, USA",32.7530982,-117.091161
"17000 Camino Del Sur, San Diego, CA 92127, USA",33.0127144,-117.1469526
"3100 El Cajon Blvd, San Diego, CA 92104, USA",32.7554086,-117.127708
"2300 Alta View Dr, San Diego, CA 92139, USA",32.6820083,-117.0476168
"4300 La Jolla Village Dr, San Diego, CA 92122, USA",32.8726719,-117.2139641
"900 Sherman St, San Diego, CA 92110, USA",32.7634963,-117.2005291
"2600 C St, San Diego, CA 92102, USA",32.7171895,-117.1381749
"1100 Broadway, San Diego, CA 92101, USA",32.7162212,-117.1543344
"11300 E San Raphael, San Diego, CA 92130, USA",32.9236496,-117.2310494
"2800 Cagayan Ave, San Diego, CA 92154, USA",32.5855568,-117.0730855
"5700 Miramar Rd, San Diego, CA 92121, USA",32.8774307,-117.1859121
"900 W Mission Bay Dr, San Diego, CA 92109, USA",32.7721193,-117.2494521
"4300 Genesee Ave, San Diego, CA 92117, USA",32.8213478,-117.1830275
"4300 Moraga Ave, San Diego, CA 92117, USA",32.8207785,-117.2133195
"4000 43rd St, San Diego, CA 92105, USA",32.749731,-117.1021377
"18800 Pomerado Rd, San Diego, CA 92128, USA",33.0456304,-117.0655021
"7600 Friars Rd, San Diego, CA 92108, USA",32.7728199,-117.157371
"6500 Alvarado Rd, San Diego, CA 92120, USA",32.7780188,-117.0601097
"3000 University Ave, San Diego, CA 92104, USA",32.7486701,-117.1300248
"6900 Fulton St, San Diego, CA 92111, USA",32.7890972,-117.1719094
"Paseo Del Sur, San Diego, CA 92127, USA",33.0190208,-117.1351281
"3100 University Ave, San Diego, CA 92104, USA",32.7484806,-117.1277177
"2400 Garnet Ave, San Diego, CA 92109, USA",32.8033282,-117.2261702
"2800 Lincoln Ave, San Diego, CA 92104, USA",32.7503145,-117.1338568
"2200 L St, San Diego, CA 92102, USA",32.7073376,-117.1439882
"5000 Iroquois Ave, San Diego, CA 92117, USA",32.7980217,-117.1922129
"5600 Montezuma Rd, San Diego, CA 92115, USA",32.7709836,-117.0746226
"6900 Lisbon St, San Diego, CA 92114, USA",32.7120831,-117.0490981
"4300 University Ave, San Diego, CA 92105, USA",32.7498668,-117.1015222
"4800 Newport Ave, San Diego, CA 92107, USA",32.7448797,-117.2477411
"7800 Jackson Dr, San Diego, CA 92119, USA",32.8082805,-117.0504695
"47th St, San Diego, CA, USA",32.7484076,-117.0933768
"2400 Hotel Cir S, San Diego, CA 92108, USA",32.7592417,-117.1793148
"4200 Illinois St, San Diego, CA 92104, USA",32.7540947,-117.1277151
"2900 Franklin Ave, San Diego, CA 92113, USA",32.7022207,-117.1316704
"4800 Clairemont Mesa Blvd, San Diego, CA 92117, USA",32.8345247,-117.1870599
"4800 Lamont St, San Diego, CA 92109, USA",32.8056636,-117.2367724
"1600 University Ave, San Diego, CA 92103, USA",32.7484359,-117.1493164
"1100 Turquoise St, San Diego, CA 92109, USA",32.8098215,-117.2536713
"6200 Mission Gorge Rd, San Diego, CA 92120, USA",32.7876923,-117.0977291
"4900 70th St, San Diego, CA 92115, USA",32.7676431,-117.0469576
"Centre St, San Diego, CA 92103, USA",32.7493306,-117.1479447
"Centre St, San Diego, CA 92103, USA",32.7493306,-117.1479447
"14000 Black Mountain Rd, San Diego, CA 92129, USA",32.9713465,-117.1314727
"3000 Garrison St, San Diego, CA 92106, USA",32.7255923,-117.2283929
"11600 Poway Rd, San Diego, CA 92128, USA",32.9477322,-117.1055412
"4100 Normal St, San Diego, CA 92103, USA",32.754244,-117.1481366
"10600 Camino Ruiz, San Diego, CA 92126, USA",32.9101055,-117.1448204
"3800 Valley Centre Dr, San Diego, CA 92130, USA",32.937789,-117.2333244
"4900 Market St, San Diego, CA 92102, USA",32.7103927,-117.0892536
"5900 Fairmount Ave, San Diego, CA 92108, USA",32.7820515,-117.1021
"1000 Pacific Hwy, San Diego, CA 92101, USA",32.7156437,-117.1711944
"Spring Canyon Rd, San Diego, CA 92131, USA",32.9218354,-117.0626368
"1800 University Ave, San Diego, CA 92103, USA",32.7484173,-117.1462353
"5900 Linda Vista Rd, San Diego, CA 92110, USA",32.7703296,-117.1883006
"100 W B St, San Diego, CA 92101, USA",32.7179414,-117.1640026
"5500 Regents Rd, San Diego, CA 92117, USA",32.8388983,-117.2155199
"11100 Rancho Bernardo Rd, San Diego, CA 92127, USA",33.0243192,-117.0920893
"4900 Niagara Ave, San Diego, CA 92107, USA",32.7449694,-117.2500774
"3400 Morena Blvd, San Diego, CA 92117, USA",32.8006479,-117.2108011
"2900 L St, San Diego, CA 92102, USA",32.707433,-117.1320899
"4500 Mission Bay Dr, San Diego, CA 92109, USA",32.8026293,-117.2164549
"4500 Clairemont Mesa Blvd, San Diego, CA 92117, USA",32.8345441,-117.1947399
"6800 Skyline Dr, San Diego, CA 92114, USA",32.7023226,-117.0512868
"3400 Kearny Villa Rd, San Diego, CA 92123, USA",32.8069018,-117.1506227
"3800 Convoy St, San Diego, CA 92111, USA",32.8123258,-117.1529749
"12500 Springhurst Dr, San Diego, CA 92128, USA",32.9459343,-117.0771155
"3200 Ingraham St, San Diego, CA 92109, USA",32.7777541,-117.2358026
"5400 University Ave, San Diego, CA 92105, USA",32.7488508,-117.0793745
"3500 Collier Ave, San Diego, CA 92116, USA",32.7654073,-117.1172628
"1200 W Muirlands Dr, La Jolla, CA 92037, USA",32.8337791,-117.2686767
"800 S 38th St, San Diego, CA 92113, USA",32.6980556,-117.1124893
"3200 Marlesta Dr, San Diego, CA 92111, USA",32.80494120000001,-117.1752591
"Genesee Ave, San Diego, CA, USA",32.8419881,-117.1975858
"3500 Rosecrans St, San Diego, CA 92110, USA",32.7497642,-117.2061492
"5500 Grossmont Center Dr, La Mesa, CA 91942, USA",32.7782382,-117.0107205
"7000 Consolidated Way, San Diego, CA 92121, USA",32.8784716,-117.1647219
"4300 Balboa Ave, San Diego, CA 92117, USA",32.8123018,-117.1971312
"3800 Pacific Hwy, San Diego, CA 92110, USA",32.7425195,-117.1892997
"8200 Kaplan Dr, San Diego, CA 92123, USA",32.7819819,-117.1521079
"100 Washington St, San Diego, CA 92103, USA",32.7499659,-117.1639106
"4400 Thorn St, San Diego, CA 92105, USA",32.7402611,-117.0999741
"1300 Garnet Ave, San Diego, CA 92109, USA",32.7986473,-117.2462766
"2700 Grand Ave, San Diego, CA 92109, USA",32.8023168,-117.2200223
"3800 National Ave, San Diego, CA 92113, USA",32.69604,-117.112461
"11400 Spitfire Rd, San Diego, CA 92126, USA",32.9263873,-117.1161062
"4200 Campus Ave, San Diego, CA 92103, USA",32.7535181,-117.1486884
"1800 Rosecrans St, San Diego, CA 92106, USA",32.7300979,-117.2249181
"2900 Zoo Dr, San Diego, CA 92101, USA",32.7381335,-117.1491923
"100 W A St, San Diego, CA 92101, USA",32.7188323,-117.1638834
"4200 Ocean View Blvd, San Diego, CA 92113, USA",32.7006986,-117.1040881
"4200 Executive Dr, La Jolla, CA 92037, USA",32.8751377,-117.2145829
"5000 College Ave, San Diego, CA 92115, USA",32.7687181,-117.0686656
"2300 Famosa Blvd, San Diego, CA 92107, USA",32.7447475,-117.2327647
"4400 Ingraham St, San Diego, CA 92109, USA",32.7979464,-117.2402746
"1200 Union St, San Diego, CA 92101, USA",32.717816,-117.165585
"4600 Morena Blvd, San Diego, CA 92117, USA",32.8231083,-117.2280005
"600 Pearl St, La Jolla, CA 92037, USA",32.8397563,-117.2771182
"6300 Miramar Rd, San Diego, CA 92121, USA",32.8781719,-117.1786781
"400 Broadway, San Diego, CA 92101, USA",32.716118,-117.166936
"3400 Del Mar Heights Rd, San Diego, CA 92130, USA",32.95393749999999,-117.2339731
"4500 La Jolla Village Dr, San Diego, CA 92122, USA",32.8740937,-117.2094229
"3800 43rd St, San Diego, CA 92105, USA",32.7479126,-117.1022192
"2300 Fairmount Ave, San Diego, CA 92105, USA",32.7287004,-117.0996092
"4800 Niagara Ave, San Diego, CA 92107, USA",32.7438934,-117.2483275
"4800 Santo Rd, San Diego, CA 92124, USA",32.8220461,-117.1041283
"4000 Taylor St, San Diego, CA 92110, USA",32.7557335,-117.2009277
"1500 Euclid Ave, San Diego, CA 92102, USA",32.7207656,-117.0849563
"3300 Murphy Canyon Rd, San Diego, CA 92123, USA",32.80357730000001,-117.1137783
"8200 Miramar Rd, San Diego, CA 92126, USA",32.8897702,-117.1428157
"10100 Tierrasanta Blvd, San Diego, CA 92124, USA",32.8241722,-117.1106185
"7600 San Vicente St, San Diego, CA 92114, USA",32.7084546,-117.0353533
"7100 Miramar Rd, San Diego, CA 92121, USA",32.8795684,-117.1615409
"3700 Camino del Rio S, San Diego, CA 92116, USA",32.7779469,-117.1141403
"5800 Redwood St, San Diego, CA 92105, USA",32.7409085,-117.0712066
"4000 Taylor St, San Diego, CA 92110, USA",32.7557335,-117.2009277
"3200 Mission Blvd, San Diego, CA 92109, USA",32.7721368,-117.2513798
"4600 Olney St, San Diego, CA 92109, USA",32.8031477,-117.2301496
"4300 Mission Bay Dr, San Diego, CA 92109, USA",32.7997637,-117.212887
"San Diego, CA, USA",32.715738,-117.1610838
"500 Hotel Cir S, San Diego, CA 92108, USA",32.759391,-117.1770078
"4200 Genesee Ave, San Diego, CA 92117, USA",32.8193885,-117.182037
"13800 Carmel Valley Rd, San Diego, CA 92130, USA",32.969961,-117.1650767
"100 W Harbor Dr, San Diego, CA 92101, USA",32.7089996,-117.1642023
"4700 Genesee Ave, San Diego, CA 92117, USA",32.8301189,-117.1945463
"7600 Stalmer St, San Diego, CA 92111, USA",32.8077426,-117.1582193
"1400 Monroe Ave, San Diego, CA 92116, USA",32.7590597,-117.1512647
"700 San Fernando Pl, San Diego, CA 92109, USA",32.7676772,-117.2521033
"3400 Texas St, San Diego, CA 92104, USA",32.7411468,-117.1391987
"4800 Orange Ave, San Diego, CA 92115, USA",32.7530982,-117.091161
"6000 Federal Blvd, San Diego, CA 92114, USA",32.7272547,-117.0680724
"16100 Bernardo Center Dr, San Diego, CA 92127, USA",33.008182,-117.0888085
"Mira Mesa Blvd, San Diego, CA, USA",32.9095112,-117.159492
"1600 Rosecrans St, San Diego, CA 92106, USA",32.7274028,-117.2268656
"1700 Florida Dr, San Diego, CA 92134, USA",32.7227435,-117.142781
"5100 Montezuma Rd, San Diego, CA 92115, USA",32.7704672,-117.0852532
"1400 Robinson Ave, San Diego, CA 92103, USA",32.7463996,-117.1508736
"3600 Ocean View Blvd, San Diego, CA 92113, USA",32.7014118,-117.1167786
"1900 Coolidge St, San Diego, CA 92111, USA",32.7790364,-117.1702663
"6300 College Grove Way, San Diego, CA 92115, USA",32.7388141,-117.0589785
"1100 Angelus Ave, San Diego, CA 92114, USA",32.719284,-117.0416233
"San Diego, CA, USA",32.715738,-117.1610838
"500 Jewell Dr, San Diego, CA 92113, USA",32.7007522,-117.1146773
"4900 El Cajon Blvd, San Diego, CA 92115, USA",32.7565224,-117.0889725
"4250 Fourth Ave, San Diego, CA 92103, USA",32.7548564,-117.1616766
"3700 30th St, San Diego, CA 92104, USA",32.74528480000001,-117.1302666
"Grove Ave, San Diego, CA 92154, USA",32.5727998,-117.0771391
"700 West St, San Diego, CA 92113, USA",32.698648,-117.0969814
"8500 Capricorn Way, San Diego, CA 92126, USA",32.9246123,-117.1412393
"700 W Washington St, San Diego, CA 92103, USA",32.7499185,-117.1695745
"3600 Pacific Hwy, San Diego, CA 92101, USA",32.7397443,-117.1828757
"3000 Midway Dr, San Diego, CA 92110, USA",32.7497588,-117.2061534
"4800 Shawline St, San Diego, CA 92111, USA",32.8289613,-117.1636821
"3834 Fifth Ave, San Diego, CA 92103, USA",32.7475319,-117.1607117
"9700 Mira Mesa Blvd, San Diego, CA 92126, USA",32.9173255,-117.1180269
"16th St, San Diego, CA 92101, USA",32.7124618,-117.149461
"8500 Rio San Diego Dr, San Diego, CA 92108, USA",32.7748793,-117.1450898
"2200 Abbott St, San Diego, CA 92107, USA",32.7531073,-117.2483487
"4800 Auburn Dr, San Diego, CA 92105, USA",32.7477236,-117.0909377
"6400 La Jolla Blvd, La Jolla, CA 92037, USA",32.825387,-117.2764994
"2600 Ingraham St, San Diego, CA 92109, USA",32.7679559,-117.2338003
"3400 University Ave, San Diego, CA 92104, USA",32.7492024,-117.1207947
"9600 Siempre Viva Rd, San Diego, CA 92154, USA",32.5554296,-116.9396315
"Skyline Dr, San Diego, CA 92114, USA",32.7027459,-117.0474929
"1900 Main St, San Diego, CA 92113, USA",32.6990962,-117.1460987
"2600 Pershing Dr, San Diego, CA 92134, USA",32.7223647,-117.1431079
"1700 Hancock St, San Diego, CA 92110, USA",32.742027,-117.1833212
"5000 Fairmount Ave, San Diego, CA 92116, USA",32.7680344,-117.0969663
"1300 W Mission Bay Dr, San Diego, CA 92109, USA",32.7667502,-117.2406038
"3900 National Ave, San Diego, CA 92113, USA",32.6960558,-117.1103254
"5000 Convoy St, San Diego, CA 92111, USA",32.8328216,-117.1533686
"5900 Friars Rd, San Diego, CA 92108, USA",32.7657915,-117.1851633
"3400 Del Rey St, San Diego, CA 92109, USA",32.8010697,-117.212766
"9400 Scranton Rd, San Diego, CA 92121, USA",32.8925484,-117.2016116
"6300 Alvarado Ct, San Diego, CA 92120, USA",32.7785345,-117.0621462
"2500 Ingraham St, San Diego, CA 92109, USA",32.765979,-117.2333201
"3400 Polk Ave, San Diego, CA 92104, USA",32.7515937,-117.120494
"7600 Margerum Ave, San Diego, CA 92120, USA",32.8059413,-117.0658659
"6400 Lockford Ave, San Diego, CA 92139, USA",32.6703607,-117.0497434
"2800 Pacific Hwy, San Diego, CA 92101, USA",32.7317512,-117.1748209
"6000 University Ave, San Diego, CA 92115, USA",32.752373,-117.0667587
"5300 Geneva Ave, San Diego, CA 92114, USA",32.7168031,-117.0809144
"3300 Market St, San Diego, CA 92102, USA",32.7118289,-117.1231235
"3000 Alta View Dr, San Diego, CA 92139, USA",32.6759886,-117.0388502
"800 15th St, San Diego, CA 92101, USA",32.7136782,-117.1503757
"4800 Pico St, San Diego, CA 92109, USA",32.807873,-117.222923
"3900 Pacific Hwy, San Diego, CA 92110, USA",32.7428288,-117.1899631
"8200 Gold Coast Dr, San Diego, CA 92126, USA",32.9063459,-117.1469131
"2900 Damon Ave, San Diego, CA 92109, USA",32.8075066,-117.219322
"3500 Pacific Hwy, San Diego, CA 92101, USA",32.7382857,-117.1805792
"2100 Crandall Dr, San Diego, CA 92111, USA",32.7815314,-117.1662195
"3800 Carmel Mountain Rd, San Diego, CA 92130, USA",32.9207967,-117.2308563
"400 F St, San Diego, CA 92101, USA",32.7136146,-117.1610492
"4300 Collwood Ln, San Diego, CA 92115, USA",32.7629534,-117.0833713
"7500 Fay Ave, La Jolla, CA 92037, USA",32.8401141,-117.2737638
"8000 Run of the Knolls, San Diego, CA 92127, USA",32.9976182,-117.1535567
"5100 Brighton Ave, San Diego, CA 92107, USA",32.7512942,-117.2499055
"Duval St, San Diego, CA 92102, USA",32.7227452,-117.090571
"3500 Fairmount Ave, San Diego, CA 92105, USA",32.7421743,-117.1011831
"Porto Ct, San Diego, CA 92124, USA",32.8257627,-117.1028329
"1900 Imperial Ave, San Diego, CA 92102, USA",32.7062786,-117.1467141
"4900 Limerick Ave, San Diego, CA 92117, USA",32.8344609,-117.1787279
"Caminito Plaza Centro, San Diego, CA 92122, USA",32.8693748,-117.2264855
"1700 Palm Ave, San Diego, CA 92154, USA",32.5839086,-117.0970132
